Ticker,Short Name,  Market Cap  ,, Exchange ,,GICS Sector Name
NEWM US Equity,NEW MEDIA INVEST,"725,718,976",,New York,,Consumer Discretionary
AGX US Equity,ARGAN INC,"724,201,792",,New York,,Industrials
BZUN US Equity,BAOZUN INC-ADR,"723,326,784",,NASDAQ GS,,Information Technology
WASH US Equity,WASH TRUST BANC,"722,718,464",,NASDAQ GS,,Financials
SYBT US Equity,STOCK YARDS BANC,"719,756,800",,NASDAQ GS,,Financials
MRTN US Equity,MARTEN TRANSPORT,"718,778,688",,NASDAQ GS,,Industrials
MB US Equity,MINDBODY INC-A,"715,852,416",,NASDAQ GM,,Information Technology
MMLP US Equity,MARTIN MIDSTREAM,"715,830,656",,NASDAQ GS,,Energy
RATE US Equity,BANKRATE INC,"714,899,072",,New York,,Information Technology
ORBC US Equity,ORBCOMM INC,"714,836,096",,NASDAQ GS,,Telecommunication Services
ISLE US Equity,ISLE OF CAPRI,"714,542,976",,NASDAQ GS,,Consumer Discretionary
NTLA US Equity,INTELLIA THERAPE,"713,062,400",,NASDAQ GM,,Health Care
NWLI US Equity,NATIONAL WESTE-A,"709,052,352",,NASDAQ GS,,Financials
SEDG US Equity,SOLAREDGE TECHNO,"708,356,800",,NASDAQ GS,,Information Technology
INVN US Equity,INVENSENSE INC,"708,288,832",,New York,,Information Technology
ANIK US Equity,ANIKA THERAPEUTI,"707,702,272",,NASDAQ GS,,Health Care
ALDW US Equity,ALON USA PARTNER,"707,103,680",,New York,,Energy
MG US Equity,MISTRAS GROUP IN,"705,931,200",,New York,,Industrials
UBNK US Equity,UNITED FINANCIAL,"704,103,680",,NASDAQ GS,,Financials
PCCC US Equity,PC CONNECTION,"702,081,536",,NASDAQ GS,,Information Technology
VRTS US Equity,VIRTUS INVEST,"702,059,840",,NASDAQ GS,,Financials
TLND US Equity,TALEND SA - ADR,"701,534,144",,NASDAQ GM,,Information Technology
EVC US Equity,ENTRAVISION CO-A,"701,078,784",,New York,,Consumer Discretionary
NMBL US Equity,NIMBLE STORAGE I,"700,544,000",,New York,,Information Technology
GLOP US Equity,GASLOG PARTNERS,"699,244,608",,New York,,Energy
QDEL US Equity,QUIDEL CORP,"699,026,432",,NASDAQ GS,,Health Care
PNK US Equity,PINNACLE ENTERTA,"697,568,832",,NASDAQ GS,,Consumer Discretionary
ENT US Equity,GLOBAL EAGLE ENT,"695,877,184",,NASDAQ CM,,Consumer Discretionary
HRTX US Equity,HERON THERAPEUTI,"691,196,096",,NASDAQ CM,,Health Care
NVCR US Equity,NOVOCURE LTD,"690,486,912",,NASDAQ GS,,Health Care
ANIP US Equity,ANI PHARMACEUTIC,"689,907,968",,NASDAQ GM,,Health Care
CPLA US Equity,CAPELLA EDUCATIO,"689,774,400",,NASDAQ GS,,Consumer Discretionary
TLRD US Equity,TAILORED BRANDS,"688,829,120",,New York,,Consumer Discretionary
AIXG US Equity,AIXTRON SE-ADR,"688,823,232",,NASDAQ GS,,Information Technology
DEA US Equity,EASTERLY GOVERNM,"688,104,512",,New York,,Real Estate
TLP US Equity,TRANSMONTAIGNE P,"687,074,560",,New York,,Energy
FRGI US Equity,FIESTA RESTAURAN,"686,226,560",,NASDAQ GS,,Consumer Discretionary
PJC US Equity,PIPER JAFFRAY CO,"685,578,496",,New York,,Financials
TRST US Equity,TRUSTCO BANK NY,"683,537,472",,NASDAQ GS,,Financials
UAN US Equity,CVR PARTNERS LP,"681,963,520",,New York,,Materials
KOP US Equity,KOPPERS HOLDINGS,"681,735,296",,New York,,Materials
CIVI US Equity,CIVITAS SOLUTION,"680,987,840",,New York,,Health Care
DCOM US Equity,DIME COMM BNCSHS,"680,921,536",,NASDAQ GS,,Financials
INTL US Equity,INTL FCSTONE INC,"678,371,712",,NASDAQ GS,,Financials
ELNK US Equity,EARTHLINK HOLDIN,"678,330,944",,NASDAQ GS,,Information Technology
MGPI US Equity,MGP INGREDIENTS,"677,764,608",,NASDAQ GS,,Consumer Staples
GLBL US Equity,TERRAFORM GLOB-A,"675,712,640",,NASDAQ GS,,Utilities
PRSC US Equity,PROVIDENCE SERVI,"675,219,584",,NASDAQ GS,,Health Care
RRGB US Equity,RED ROBIN GOURME,"674,609,792",,NASDAQ GS,,Consumer Discretionary
KTWO US Equity,K2M GROUP HOLDIN,"674,322,944",,NASDAQ GS,,Health Care
VNDA US Equity,VANDA PHARMACEUT,"673,070,208",,NASDAQ GM,,Health Care
SBCF US Equity,SEACOAST BANK/FL,"672,856,256",,NASDAQ GS,,Financials
MN US Equity,MANNING & NAPIER,"672,536,384",,New York,,Financials
SPNS US Equity,SAPIENS INTL,"672,067,648",,NASDAQ CM,,Information Technology
INST US Equity,INSTRUCTURE INC,"671,663,424",,New York,,Information Technology
NX US Equity,QUANEX BUILDING,"670,675,776",,New York,,Industrials
RBCAA US Equity,REPUBLIC BNCRP-A,"670,088,960",,NASDAQ GS,,Financials
MTW US Equity,MANITOWOC CO,"669,998,272",,New York,,Industrials
UTEK US Equity,ULTRATECH INC,"668,731,584",,NASDAQ GS,,Information Technology
SXCP US Equity,SUNCOKE ENERGY P,"668,660,416",,New York,,Materials
VSI US Equity,VITAMIN SHOPPE,"668,425,728",,New York,,Consumer Discretionary
MDCA US Equity,MDC PARTNERS-A,"667,985,280",,NASDAQ GS,,Consumer Discretionary
INO US Equity,INOVIO PHARMACEU,"667,818,944",,NASDAQ GS,,Health Care
CEVA US Equity,CEVA INC,"667,590,144",,NASDAQ GS,,Information Technology
SBY US Equity,SILVER BAY REALT,"667,344,832",,New York,,Real Estate
ERI US Equity,ELDORADO RESORTS,"667,061,760",,NASDAQ GS,,Consumer Discretionary
FFIC US Equity,FLUSHING FINL,"664,250,048",,NASDAQ GS,,Financials
DKL US Equity,DELEK LOGISTICS,"663,101,376",,New York,,Energy
NYMT US Equity,NEW YORK MTGE,"662,894,336",,NASDAQ GS,,Financials
ATEN US Equity,A10 NETWORKS INC,"662,333,440",,New York,,Information Technology
GHL US Equity,GREENHILL & CO,"662,197,312",,New York,,Financials
RCII US Equity,RENT-A-CENTER,"660,766,272",,NASDAQ GS,,Consumer Discretionary
CMRE US Equity,COSTAMARE INC,"659,736,000",,New York,,Industrials
PLAB US Equity,PHOTRONICS INC,"659,366,272",,NASDAQ GS,,Information Technology
NK US Equity,NANTKWEST INC,"659,317,248",,NASDAQ GS,,Health Care
MCS US Equity,MARCUS CORP,"658,665,920",,New York,,Consumer Discretionary
TPIC US Equity,TPI COMPOSITES I,"658,543,552",,NASDAQ GM,,Industrials
KODK US Equity,EASTMAN KODAK CO,"658,215,552",,New York,,Information Technology
PLUS US Equity,EPLUS INC,"658,002,624",,NASDAQ GS,,Information Technology
AEGN US Equity,AEGION CORP,"657,760,128",,NASDAQ GS,,Industrials
AHT US Equity,ASHFORD HOSPITAL,"655,925,760",,New York,,Real Estate
NPTN US Equity,NEOPHOTONICS COR,"655,660,800",,New York,,Information Technology
WTW US Equity,WEIGHT WATCHERS,"655,226,240",,New York,,Consumer Discretionary
CERS US Equity,CERUS CORP,"653,231,424",,NASDAQ GM,,Health Care
LHCG US Equity,LHC GROUP INC,"652,250,304",,NASDAQ GS,,Health Care
WGO US Equity,WINNEBAGO INDS,"652,173,568",,New York,,Consumer Discretionary
CDR US Equity,CEDAR REALTY TRU,"652,003,648",,New York,,Real Estate
HMST US Equity,HOMESTREET INC,"650,945,728",,NASDAQ GS,,Financials
ZIOP US Equity,ZIOPHARM ONCOLOG,"650,758,144",,NASDAQ CM,,Health Care
GBT US Equity,GLOBAL BLOOD THE,"650,630,464",,NASDAQ GS,,Health Care
ARA US Equity,AMERICAN RENAL A,"650,389,824",,New York,,Health Care
DHIL US Equity,DIAMOND HILL,"650,260,032",,NASDAQ GS,,Financials
NATL US Equity,NATIONAL INTERST,"648,630,080",,NASDAQ GS,,Financials
PTXP US Equity,PENNTEX MIDSTREA,"648,168,256",,NASDAQ GS,,Energy
CTBI US Equity,COMMUNI TRUST BA,"647,295,296",,NASDAQ GS,,Financials
CASS US Equity,CASS INFORMATION,"647,213,248",,NASDAQ GS,,Information Technology
WLKP US Equity,WESTLAKE CHEMICA,"646,727,552",,New York,,Materials
BKCC US Equity,BLACKROCK CAPITA,"640,652,928",,NASDAQ GS,,Financials
IIIN US Equity,INSTEEL INDS,"639,140,800",,NASDAQ GS,,Industrials
FTD US Equity,FTD COS INC,"638,844,672",,NASDAQ GS,,Consumer Discretionary
TG US Equity,TREDEGAR CORP,"637,837,312",,New York,,Materials
CTS US Equity,CTS CORP,"636,506,624",,New York,,Information Technology
CHUBK US Equity,COMMERCEHUB-C,"635,753,664",,NASDAQ GM,,Information Technology
CHUBA US Equity,COMMERCEHUB-A,"635,753,664",,NASDAQ GM,,Information Technology
TRNC US Equity,TRONC INC,"633,232,256",,NASDAQ GM,,Consumer Discretionary
NRE US Equity,NORTHSTAR REALTY,"632,078,912",,New York,,Real Estate
ERII US Equity,ENERGY RECOVERY,"631,944,064",,NASDAQ GS,,Industrials
RUN US Equity,SUNRUN INC,"630,805,056",,NASDAQ GS,,Industrials
NBHC US Equity,NATIONAL-CL A,"629,689,664",,New York,,Financials
EPIQ US Equity,EPIQ SYSTEMS INC,"628,705,216",,NASDAQ GS,,Information Technology
AMRI US Equity,ALBANY MOLECULAR,"628,042,176",,NASDAQ GS,,Health Care
DSKY US Equity,IDREAMSKY TE-ADR,"627,016,192",,NASDAQ GS,,Information Technology
EVA US Equity,ENVIVA PARTNERS,"626,259,264",,New York,,Energy
CROX US Equity,CROCS INC,"626,094,592",,NASDAQ GS,,Consumer Discretionary
RENN US Equity,RENREN INC-ADR,"626,018,368",,New York,,Information Technology
EFSC US Equity,ENTERPRISE FINAN,"625,165,312",,NASDAQ GS,,Financials
NEO US Equity,NEOGENOMICS INC,"623,146,432",,NASDAQ CM,,Health Care
ASPS US Equity,ALTISOURCE PORT,"622,046,400",,NASDAQ GS,,Real Estate
CHGG US Equity,CHEGG INC,"621,723,008",,New York,,Consumer Discretionary
AIMT US Equity,AIMMUNE THERAPEU,"621,139,200",,NASDAQ GS,,Health Care
RMR US Equity,RMR GROUP-A,"621,091,008",,NASDAQ CM,,Real Estate
RPTP US Equity,RAPTOR PHARMACEU,"621,033,408",,NASDAQ GM,,Health Care
APPF US Equity,APPFOLIO INC - A,"620,773,376",,NASDAQ GM,,Information Technology
TCBK US Equity,TRICO BANCSHARES,"619,169,664",,NASDAQ GS,,Financials
UVSP US Equity,UNIVEST CORP/PA,"619,001,152",,NASDAQ GS,,Financials
THR US Equity,THERMON GROUP HO,"616,449,216",,New York,,Industrials
NPK US Equity,NATL PRESTO INDS,"613,429,312",,New York,,Industrials
PI US Equity,IMPINJ INC,"613,405,888",,NASDAQ GS,,Information Technology
AMCC US Equity,APPLIED MICRO CI,"611,222,272",,NASDAQ GS,,Information Technology
BRSS US Equity,GLOBAL BRASS & C,"610,847,552",,New York,,Industrials
ANGO US Equity,ANGIODYNAMICS IN,"610,075,136",,NASDAQ GS,,Health Care
AMRN US Equity,AMARIN CORP -ADR,"609,743,168",,NASDAQ GM,,Health Care
ANGI US Equity,ANGIE'S LIST INC,"608,378,624",,NASDAQ GS,,Information Technology
PRO US Equity,PROS HOLDINGS IN,"607,782,208",,New York,,Information Technology
LOXO US Equity,LOXO ONCOLOGY IN,"607,251,264",,NASDAQ GM,,Health Care
FLWS US Equity,1-800-FLOWERS-A,"607,211,328",,NASDAQ GS,,Consumer Discretionary
NR US Equity,NEWPARK RESOURCE,"606,850,368",,New York,,Energy
RESI US Equity,ALTISOURCE,"606,742,144",,New York,,Financials
VRA US Equity,VERA BRADLEY INC,"606,504,768",,NASDAQ GS,,Consumer Discretionary
LBAI US Equity,LAKELAND BANCORP,"604,854,720",,NASDAQ GS,,Financials
RGS US Equity,REGIS CORP,"604,626,880",,New York,,Consumer Discretionary
FPO US Equity,FIRST POTOMAC RE,"603,383,808",,New York,,Real Estate
DTSI US Equity,DTS INC,"601,497,280",,NASDAQ GS,,Information Technology
JBSS US Equity,SANFILIPPO (JOHN,"600,712,960",,NASDAQ GS,,Consumer Staples
CBZ US Equity,CBIZ INC,"600,180,928",,New York,,Industrials
CLNE US Equity,CLEAN ENERGY FUE,"599,529,472",,NASDAQ GS,,Energy
FELP US Equity,FORESIGHT ENERGY,"598,902,080",,New York,,Energy
MTRN US Equity,MATERION CORP,"598,818,304",,New York,,Materials
GPP US Equity,GREEN PLAINS PAR,"598,481,664",,NASDAQ GM,,Energy
FORTY US Equity,FORMULA SYS-ADR,"597,841,280",,NASDAQ GS,,Information Technology
RDWR US Equity,RADWARE LTD,"595,865,472",,NASDAQ GS,,Information Technology
KAI US Equity,KADANT INC,"595,861,760",,New York,,Industrials
ACET US Equity,ACETO CORP,"592,973,312",,NASDAQ GS,,Health Care
RTRX US Equity,RETROPHIN INC,"591,371,200",,NASDAQ GM,,Health Care
SODA US Equity,SODASTREAM INTER,"591,126,336",,NASDAQ GS,,Consumer Discretionary
SNOW US Equity,INTRAWEST RESORT,"590,038,016",,New York,,Consumer Discretionary
EDIT US Equity,EDITAS MEDICINE,"589,852,864",,NASDAQ GS,,Health Care
LE US Equity,LANDS' END INC,"588,699,648",,NASDAQ CM,,Consumer Discretionary
CORT US Equity,CORCEPT THERA,"587,255,744",,NASDAQ CM,,Health Care
PGTI US Equity,PGT INC,"586,372,672",,NASDAQ GM,,Industrials
EMCI US Equity,EMC INS GROUP,"585,826,048",,NASDAQ GS,,Financials
WVE US Equity,WAVE LIFE SCIENC,"585,588,736",,NASDAQ GM,,Health Care
MACK US Equity,MERRIMACK PHARMA,"585,460,800",,NASDAQ GM,,Health Care
NOVT US Equity,NOVANTA INC,"585,013,760",,NASDAQ GS,,Information Technology
GSBC US Equity,GREAT SOUTHN BAN,"584,973,632",,NASDAQ GS,,Financials
ITRN US Equity,ITURAN LOCATION,"584,082,880",,NASDAQ GS,,Information Technology
CINR US Equity,CINER RESOURCES,"583,901,696",,New York,,Materials
ALJ US Equity,ALON USA ENERGY,"582,717,248",,New York,,Energy
MYOK US Equity,MYOKARDIA INC,"582,560,320",,NASDAQ GS,,Health Care
FLML US Equity,FLAMEL TECH-ADR,"582,326,528",,NASDAQ GM,,Health Care
MSFG US Equity,MAINSOURCE FINAN,"580,965,312",,NASDAQ GS,,Financials
AVAV US Equity,AEROVIRONMENT IN,"580,711,936",,NASDAQ GS,,Industrials
BOJA US Equity,BOJANGLES' INC,"579,202,496",,NASDAQ GS,,Consumer Discretionary
JKS US Equity,JINKOSOLAR-ADR,"578,434,816",,New York,,Information Technology
SN US Equity,SANCHEZ ENERGY C,"578,295,872",,New York,,Energy
TTI US Equity,TETRA TECHNOLOGI,"576,629,568",,New York,,Energy
OME US Equity,OMEGA PROTEIN CP,"573,686,464",,New York,,Consumer Staples
MHO US Equity,M/I HOMES INC,"573,550,336",,New York,,Consumer Discretionary
AFI US Equity,ARMSTRONG FL,"572,530,624",,New York,,Industrials
PNNT US Equity,PENNANTPARK INVE,"572,039,744",,NASDAQ GS,,Financials
AEPI US Equity,AEP INDUSTRIES,"569,626,304",,NASDAQ GS,,Materials
EZPW US Equity,EZCORP INC-A,"568,960,704",,NASDAQ GS,,Financials
SP US Equity,SP PLUS CORP,"568,528,000",,NASDAQ GS,,Industrials
ATRA US Equity,ATARA BIOTHERAPE,"567,577,088",,NASDAQ GS,,Health Care
HEES US Equity,H&E EQUIPMENT SE,"564,910,592",,NASDAQ GS,,Industrials
ETM US Equity,ENTERCOM COMM-A,"564,781,312",,New York,,Consumer Discretionary
EFC US Equity,ELLINGTON FINANC,"564,479,296",,New York,,Financials
IL US Equity,INTRALINKS HOLDI,"564,114,176",,New York,,Information Technology
MERC US Equity,MERCER INTERNATI,"562,838,976",,NASDAQ GS,,Materials
CNOB US Equity,CONNECTONE BANCO,"562,274,048",,NASDAQ GS,,Financials
ECPG US Equity,ENCORE CAPITAL G,"562,100,928",,NASDAQ GS,,Financials
GABC US Equity,GERMAN AMER BNCP,"562,099,136",,NASDAQ GS,,Financials
CRD/A US Equity,CRAWFORD & CO-A,"560,497,600",,New York,,Financials
CRD/B US Equity,CRAWFORD & CO-B,"560,497,600",,New York,,Financials
SALE US Equity,RETAILMENOT INC,"559,293,440",,NASDAQ GS,,Information Technology
UTL US Equity,UNITIL CORP,"558,447,680",,New York,,Utilities
IQNT US Equity,INTELIQUENT INC,"557,316,480",,NASDAQ GS,,Telecommunication Services
REX US Equity,REX AMERICAN RES,"556,247,296",,New York,,Energy
RECN US Equity,RESOURCES CONNEC,"556,011,328",,NASDAQ GS,,Industrials
FARO US Equity,FARO TECH,"555,248,320",,NASDAQ GS,,Information Technology
HFWA US Equity,HERITAGE FINL,"555,068,224",,NASDAQ GS,,Financials
FRAN US Equity,FRANCESCAS HOLDI,"554,161,856",,NASDAQ GS,,Consumer Discretionary
CRY US Equity,CRYOLIFE INC,"553,605,568",,New York,,Health Care
COBZ US Equity,COBIZ FINANCIAL,"551,475,328",,NASDAQ GS,,Financials
CAMP US Equity,CALAMP CORP,"551,253,504",,NASDAQ GS,,Information Technology
GTS US Equity,TRIPLE-S MGMT-B,"550,206,528",,New York,,Health Care
MSEX US Equity,MIDDLESEX WATER,"549,301,696",,NASDAQ GS,,Utilities
SHOR US Equity,SHORETEL INC,"549,029,504",,NASDAQ GS,,Information Technology
FARM US Equity,FARMER BROS CO,"548,421,440",,NASDAQ GS,,Consumer Staples
RTEC US Equity,RUDOLPH TECHNOL,"547,643,904",,New York,,Information Technology
AERI US Equity,AERIE PHARMACEUT,"546,702,272",,NASDAQ GM,,Health Care
HMTV US Equity,HEMISPHERE MEDIA,"546,036,160",,NASDAQ GM,,Consumer Discretionary
KEN US Equity,KENON HOLDINGS L,"544,993,856",,New York,,Utilities
CGG US Equity,CGG - SPON ADR,"543,346,688",,New York,,Energy
KFRC US Equity,KFORCE INC,"541,796,480",,NASDAQ GS,,Industrials
MPAA US Equity,MOTORCAR PARTS,"541,400,704",,NASDAQ GS,,Consumer Discretionary
CENX US Equity,CENTURY ALUMINUM,"540,739,392",,NASDAQ GS,,Materials
BMTC US Equity,BRYN MAWR BANK,"540,513,408",,NASDAQ GS,,Financials
WLH US Equity,WILLIAM LYON-A,"540,463,488",,New York,,Consumer Discretionary
TK US Equity,TEEKAY CORP,"539,433,984",,New York,,Energy
STRA US Equity,STRAYER EDUCATIO,"538,743,616",,NASDAQ GS,,Consumer Discretionary
WPT US Equity,WORLD POINT TERM,"537,556,864",,New York,,Energy
DANG US Equity,E-COMMERCE C-ADR,"537,333,312",,New York,,Consumer Discretionary
MOD US Equity,MODINE MFG CO,"536,581,408",,New York,,Consumer Discretionary
SBR US Equity,SABINE ROYALTY,"536,519,904",,New York,,Energy
SRLP US Equity,SPRAGUE RESOURCE,"535,156,416",,New York,,Energy
IMOS US Equity,CHIPMOS TECH,"534,337,056",,NASDAQ CM,,Information Technology
AGEN US Equity,AGENUS INC,"534,175,712",,NASDAQ CM,,Health Care
NYNY US Equity,EMPIRE RESORTS I,"530,749,760",,NASDAQ GM,,Consumer Discretionary
RYAM US Equity,RAYONIER ADV,"529,109,888",,New York,,Materials
ZOES US Equity,ZOE'S KITCHEN IN,"528,876,960",,New York,,Consumer Discretionary
NTRA US Equity,NATERA INC,"528,692,288",,NASDAQ GS,,Health Care
GLP US Equity,GLOBAL PARTNERS,"527,951,104",,New York,,Energy
PZN US Equity,PZENA INVES-CL A,"527,707,904",,New York,,Financials
ATRC US Equity,ATRICURE INC,"527,594,464",,NASDAQ GM,,Health Care
MZOR US Equity,MAZOR ROBOTI-ADR,"527,573,664",,NASDAQ GM,,Health Care
BEAT US Equity,BIOTELEMETRY INC,"527,439,712",,NASDAQ GS,,Health Care
DLNG US Equity,DYNAGAS LNG PART,"525,961,792",,New York,,Energy
CASH US Equity,META FINANCIAL G,"525,087,136",,NASDAQ GS,,Financials
CSU US Equity,CAP SENIOR LIVIN,"524,970,048",,New York,,Health Care
LOCO US Equity,EL POLLO LOCO HO,"524,816,288",,NASDAQ GS,,Consumer Discretionary
UEPS US Equity,NET 1 UEPS TECH,"524,575,680",,NASDAQ GS,,Information Technology
RPXC US Equity,RPX CORP,"523,848,128",,NASDAQ GS,,Industrials
CIE US Equity,COBALT INTERNATI,"521,834,848",,New York,,Energy
ANW US Equity,AEGEAN MARINE PE,"521,660,320",,New York,,Energy
KNOP US Equity,KNOT OFFSHORE PA,"521,582,720",,New York,,Energy
BNED US Equity,BARNES & NOBLE E,"521,278,944",,New York,,Consumer Discretionary
CTWS US Equity,CONN WATER SVC,"521,120,128",,NASDAQ GS,,Utilities
RFP US Equity,RESOLUTE FOREST,"520,932,960",,New York,,Materials
OTIC US Equity,OTONOMY INC,"519,501,056",,NASDAQ GS,,Health Care
NANO US Equity,NANOMETRICS INC,"519,405,216",,NASDAQ GS,,Information Technology
SGU US Equity,STAR GAS PARTNER,"519,265,504",,New York,,Utilities
FOR US Equity,FORESTAR GROUP,"518,512,832",,New York,,Real Estate
MOV US Equity,MOVADO GROUP,"517,989,472",,New York,,Consumer Discretionary
PDFS US Equity,PDF SOLUTIONS,"517,129,824",,NASDAQ GS,,Information Technology
HZO US Equity,MARINEMAX INC,"516,566,240",,New York,,Consumer Discretionary
ATW US Equity,ATWOOD OCEANICS,"516,458,816",,New York,,Energy
BDGE US Equity,BRIDGE BANCORP,"515,734,656",,NASDAQ GS,,Financials
SCHN US Equity,SCHNITZER STEEL,"515,320,800",,NASDAQ GS,,Materials
EXTN US Equity,EXTERRAN CORP,"514,815,360",,New York,,Energy
XBKS US Equity,XENITH BANKSHARE,"514,614,368",,NASDAQ GS,,Financials
RUTH US Equity,RUTH'S HOSPITALI,"514,155,744",,NASDAQ GS,,Consumer Discretionary
SCVL US Equity,SHOE CARNIVAL,"514,002,368",,NASDAQ GS,,Consumer Discretionary
TOWR US Equity,TOWER INTERNATIO,"513,688,256",,New York,,Consumer Discretionary
FLIC US Equity,FIRST OF LONG IS,"513,507,936",,NASDAQ CM,,Financials
UIS US Equity,UNISYS CORP,"512,837,920",,New York,,Information Technology
FF US Equity,FUTUREFUEL CORP,"511,540,096",,New York,,Materials
OCFC US Equity,OCEANFIRST FINL,"511,110,144",,NASDAQ GS,,Financials
ITG US Equity,INVESTMENT TECH,"510,394,816",,New York,,Financials
XOXO US Equity,XO GROUP INC,"509,067,072",,New York,,Information Technology
SCMP US Equity,SUCAMPO PHA-CL A,"508,613,728",,NASDAQ GM,,Health Care
GBLI US Equity,GLOBAL INDEMNITY,"508,549,344",,NASDAQ GS,,Financials
LEJU US Equity,LEJU HOLDING-ADR,"508,524,448",,New York,,Information Technology
CSWI US Equity,CSW INDUSTRI INC,"508,507,808",,NASDAQ GS,,Industrials
ARRY US Equity,ARRAY BIOPHARMA,"507,578,976",,NASDAQ GM,,Health Care
NNBR US Equity,NN INC,"506,698,144",,NASDAQ GS,,Industrials
CHUY US Equity,CHUY'S HOLDINGS,"506,359,712",,NASDAQ GS,,Consumer Discretionary
WMIH US Equity,WMIH CORP,"505,632,960",,NASDAQ CM,,Financials
GNCMA US Equity,GEN COMM-A,"504,062,432",,NASDAQ GS,,Telecommunication Services
OCIP US Equity,OCI PARTNERS LP,"502,846,080",,New York,,Materials
TRC US Equity,TEJON RANCH CO,"502,376,736",,New York,,Real Estate
SCLN US Equity,SCICLONE PHARM,"500,392,512",,NASDAQ GS,,Health Care
TWI US Equity,TITAN INTL INC,"499,389,760",,New York,,Industrials
THFF US Equity,FIRST FIN COR/IN,"499,127,776",,NASDAQ GS,,Financials
CIA US Equity,CITIZENS INC,"497,312,544",,New York,,Financials
CISG US Equity,CNINSURE INC-ADR,"496,675,584",,NASDAQ GS,,Financials
INWK US Equity,INNERWORKINGS IN,"496,167,968",,NASDAQ GS,,Industrials
WCIC US Equity,WCI COMMUNITIES,"495,162,624",,New York,,Consumer Discretionary
TGH US Equity,TEXTAINER GROUP,"494,994,176",,New York,,Industrials
PDLI US Equity,PDL BIOPHARMA IN,"494,966,848",,NASDAQ GS,,Health Care
TAST US Equity,CARROLS RESTAURA,"494,175,680",,NASDAQ GS,,Consumer Discretionary
LRN US Equity,K12 INC,"493,906,144",,New York,,Consumer Discretionary
SRI US Equity,STONERIDGE INC,"492,819,040",,New York,,Consumer Discretionary
WSBF US Equity,WATERSTONE FINAN,"492,294,816",,NASDAQ GS,,Financials
HMLP US Equity,HOEGH LNG PARTNE,"492,036,640",,New York,,Energy
AVD US Equity,AMER VANGUARD,"491,589,856",,New York,,Materials
IMPR US Equity,IMPRIVATA INC,"491,322,880",,New York,,Health Care
AOSL US Equity,ALPHA & OMEGA SE,"491,300,672",,NASDAQ GS,,Information Technology
MTRX US Equity,MATRIX SERVICE,"490,361,760",,NASDAQ GS,,Energy
NEWS US Equity,NEWSTAR FINANCIA,"488,096,832",,NASDAQ GS,,Financials
ASND US Equity,ASCENDIS PHA-ADR,"487,487,904",,NASDAQ GS,,Health Care
SEMI US Equity,SUNEDISON SEMICO,"487,255,424",,NASDAQ GS,,Information Technology
OSUR US Equity,ORASURE TECH,"484,837,056",,NASDAQ GS,,Health Care
